_MeanReward,Steps,mean_last_reward,_std_last_reward,_min_last_reward,_max_last_reward,_min_reward,_max_reward,_mean_reward,_std_reward,_min_action,_max_action,_mean_action,_std_action,_min_observation,_max_observation,_mean_observation,_std_observations,_min_value_loss,_max_value_loss,mean_value_loss,_std_value_loss,_min_policy_loss,_max_policy_loss,mean_policy_loss,_std_policy_loss,policy_lr,value_lr,exploration_factor,_episode
0.6659527101370477,2355,0.8213793139919225,0.12301483495856155,0.4848823113320293,0.9771507927051676,0.07970000984055148,0.9771507927051676,0.6659527101370477,0.229564618177909,-0.7092137,1.104759,0.15574685,0.33508402,-0.5238373288229313,1.0,0.1358830788563442,0.24236315086705373,1.945466e-11,0.11123129,0.0022922107,0.006015609,0.0005109663240602593,0.0833890083660053,0.020419622966804538,0.012954065860845913,0.0006792812438642417,0.0009704017769489168,0.14556026654233745,550
0.6665726154656524,2336,0.8556349932761539,0.10217481166532284,0.5641113391282361,0.9814775724266037,0.062331274837206824,0.9814775724266037,0.6665726154656524,0.243487602206376,-0.81834805,1.0720497,0.17656457,0.35095328,-0.47217819356738455,0.846114233027655,0.13632995175992438,0.24237904241690758,7.993606e-13,0.08435937,0.0022591164,0.006482947,0.0005847438091827245,0.0942986420278959,0.019702931726186704,0.0126583849159894,0.000677243400132649,0.0009674905716180701,0.14512358574271042,600
0.6927168515350139,2412,0.8482590171457212,0.06972739487820583,0.7114247567613503,0.9683130191935924,0.05708224711215761,0.9683130191935924,0.6927168515350139,0.22079367131071867,-0.77857774,1.1843734,0.13572778,0.34616455,-0.44300322665530933,0.811985666480967,0.13601110243850825,0.24617229813655853,1.01469055e-10,0.071037844,0.0020318716,0.005507675,0.0006999436723014958,0.1310634389549828,0.02070247316350666,0.013328727512088124,0.0006752116699322511,0.000964588099903216,0.1446882149854823,650
0.6620365493005873,2286,0.823635080060617,0.15990781400648857,0.22746401132426153,0.9804736282832048,0.06476102852179558,0.9804736282832048,0.6620365493005873,0.2459446107094437,-0.91884017,1.1683819,0.17346627,0.35509244,-0.5763549858292765,0.762568395814121,0.13980947955816497,0.2336045208083164,4.53646e-11,0.17296916,0.0032200282,0.008632165,0.0003638568278736661,0.11157629397561371,0.020366827556928608,0.013062482467953817,0.0006731860349224543,0.0009616943356035063,0.14425415034052586,700
0.6924617382121055,2283,0.8546870428084964,0.10713674672057112,0.5057266499490081,0.9893728112537165,0.06952695508799601,0.9893728112537165,0.6924617382121055,0.21447733678934677,-0.9554329,1.0711813,0.17759058,0.3420308,-0.5031176367614731,0.8830178987523434,0.1543357884032378,0.24475281223846293,4.7072035e-10,0.07275889,0.0017927258,0.0044383802,0.0003605513408234309,0.12335380594499323,0.02023775522827976,0.013213276655335051,0.000671166476817687,0.0009588092525966958,0.14382138788950427,750
0.6666594118778787,2286,0.8722171572014377,0.09321102631641533,0.5039073978241936,0.9833281800683764,0.07948351444915558,0.9833281800683764,0.6666594118778787,0.22618569263801958,-1.0107434,1.1467638,0.22044736,0.38106674,-0.5256775383075238,1.0,0.16222773638066093,0.26718838068823975,6.8468253e-10,0.11606445,0.0021584018,0.0077925506,0.0003633459804317828,0.08531781328935846,0.019575043286739226,0.012657384154714157,0.0006691529773872339,0.0009559328248389057,0.14338992372583576,800
0.660386614694476,2383,0.8224640410035409,0.12793343398602622,0.414821770455635,0.9891708706508064,0.08420856418484052,0.9891708706508064,0.660386614694476,0.23262074510805336,-0.99145234,1.2379606,0.2106608,0.39084297,-0.5854539937327796,0.8729038436700121,0.15810457716555462,0.25491928180726114,6.0305183e-10,0.2807094,0.0032037853,0.011462091,0.000355028341398522,0.08947732190620934,0.0198063828358753,0.01327520234987813,0.0006671455184550721,0.000953065026364389,0.14295975395465824,850
0.6600246046562538,2438,0.8404450358592047,0.10962424702978579,0.5235578744162128,0.9784307818468448,0.07090217154449872,0.9784307818468448,0.6600246046562538,0.23704338471076586,-1.0194112,1.1161624,0.19892226,0.4020194,-0.5171128295384404,0.9604193109571166,0.13685501443912573,0.2451891139598416,1.7746604e-10,0.15054488,0.0022743414,0.00813942,0.00026043142903686207,0.11928100841927806,0.01968451617095389,0.01304626136751897,0.000665144081899707,0.0009502058312852958,0.14253087469279427,900
0.6946237924140439,2400,0.8787800570942241,0.06925166440316004,0.6746212447319524,0.9847910689171666,0.07773318810753278,0.9847910689171666,0.6946237924140439,0.23157511969232628,-0.9930753,1.1755987,0.18745989,0.37800428,-0.46377008159481603,0.9523030752383217,0.15683551689539652,0.2658937056263013,1.1004886e-10,0.115630664,0.0019313594,0.0061693853,0.0007756290670985727,0.09201892705118864,0.019064414166539378,0.012010935248022846,0.0006631486496540078,0.0009473552137914399,0.1421032820687159,950
0.6630595541664999,2274,0.839981706231869,0.13199325931154154,0.4567404085211473,0.9846121677922152,0.06845882326991183,0.9846121677922152,0.6630595541664999,0.23917586974464383,-1.057558,1.1808604,0.18583761,0.39152312,-0.4910805900901146,0.8727178614310802,0.14591905810910458,0.24888944314541583,3.6313033e-09,0.1468442,0.0026546298,0.007876179,0.0003154975590478409,0.08719210402350089,0.019593874424106216,0.012480466874903597,0.0006611592037050458,0.0009445131481500656,0.14167697222250974,1000
0.681441747612761,2362,0.8432420394252533,0.1302396247412923,0.2994274818064716,0.9695426144810656,0.06272166963966803,0.9695426144810656,0.681441747612761,0.24304560439230022,-1.0484636,1.0840414,0.1604194,0.3697596,-0.49147070201074805,0.9323145727188096,0.1371026027762615,0.25254500097934995,1.02673425e-10,0.12813334,0.0020148878,0.0061203334,0.0007977087966523942,0.0936456883232997,0.019252441809939104,0.012196037807610149,0.0006591757260939307,0.0009416796087056154,0.1412519413058422,1050
0.6828173505963533,2402,0.8242522700808378,0.12785999135826934,0.4581201895872235,0.9759353036864639,0.061905245490603715,0.9759353036864639,0.6828173505963533,0.23803728858316553,-1.0776618,1.1000705,0.1724977,0.3756357,-0.5099563649715895,0.9384262913513028,0.14589567540044432,0.25111063460376987,8.425616e-11,0.054445397,0.0018066231,0.0047782734,0.0004180444624577175,0.08383271794210649,0.01967004268766179,0.012593202097948975,0.0006571981989156488,0.0009388545698794986,0.1408281854819247,1100
0.6726122029791708,2320,0.8560131475933725,0.10356024324399936,0.5233226331682084,0.9699051856394316,0.05973895940021624,0.9699051856394316,0.6726122029791708,0.23421694828880724,-1.0643322,1.1099311,0.20106807,0.39117017,-0.518072426078418,0.8496028276167,0.15206038131955704,0.23800189681550196,3.5527137e-11,0.105888024,0.001944535,0.0060534803,0.0005208940156720255,0.09380584568143344,0.01867728247740742,0.01227350321126943,0.0006552266043189019,0.00093603800616986,0.1404057009254789,1150
0.6937048573629253,2183,0.8614577058618873,0.11275547528419037,0.5288703110485351,0.9802465725986803,0.07485188484965066,0.9802465725986803,0.6937048573629253,0.2318033662387327,-0.99977326,1.2254174,0.1651873,0.39575467,-0.505874128100355,0.8561741591511396,0.14439743348235845,0.25321711164530775,2.0900224e-09,0.0547946,0.0019059271,0.0043353974,0.0004639787921421997,0.07900447265535117,0.019060296297649923,0.011882822768139803,0.0006532609245059451,0.0009332298921513505,0.13998448382270248,1200
0.6583991436036095,2347,0.8627056265760024,0.10317923619356062,0.5371376766200701,0.9894335947091484,0.07092750980017361,0.9894335947091484,0.6583991436036095,0.2512881710196446,-0.9907614,1.31111,0.23730198,0.40545174,-0.4594851055583761,0.993329689439937,0.1565791633028277,0.2465102439417205,1.7195134e-12,0.07786048,0.0017128064,0.0047079115,0.0003235007311963025,0.09881998599402164,0.018891873917128318,0.012281829488404537,0.0006513011417324273,0.0009304302024748964,0.13956453037123437,1250
0.6779346456459553,2244,0.850996800076081,0.13616914144503858,0.48543732206244894,0.9776097907835175,0.07785341946692853,0.9776097907835175,0.6779346456459553,0.24546233269665182,-1.1544948,1.2256488,0.22582966,0.39668036,-0.4845846473925173,1.0,0.1653163026038624,0.2610524185143459,1.9984014e-11,0.13818792,0.0022115784,0.0074255615,0.0005819320206924382,0.09598862595573256,0.018823460487432535,0.012396880683624871,0.0006493472383072301,0.0009276389118674718,0.13914583678012066,1300
0.6980626628451694,2316,0.8739615283142487,0.1036104902139985,0.5535031049278356,0.9877107301748833,0.06182458477727842,0.9877107301748833,0.6980626628451694,0.2259615100595941,-1.0272754,1.163108,0.22547647,0.40746245,-0.4799913386269046,1.0,0.17473817239779954,0.26859216240538014,9.555379e-11,0.055691034,0.0016073474,0.0040931622,0.00028589117707474997,0.09458437128988534,0.01804865411855962,0.011611837097931904,0.0006473991965923084,0.0009248559951318693,0.13872839926978028,1350
0.6777429944991407,2246,0.8647728742402668,0.10144195448786587,0.4637661061747301,0.9747034788404996,0.06314813260222453,0.9747034788404996,0.6777429944991407,0.24206928615375975,-1.2031962,1.3232334,0.23880692,0.39262775,-0.46044935848858304,0.8721577518260943,0.16557502807911176,0.2518577405187726,1.1639045e-10,0.06981586,0.0015948372,0.004250065,0.0003839164756057051,0.08171536715109765,0.018371795031422947,0.011860247339174396,0.0006454569990025315,0.0009220814271464737,0.13831221407197095,1400
0.6927585951708339,2327,0.8476337534608132,0.11547049935601048,0.4503844147400888,0.9774779826873429,0.07154993090587196,0.9774779826873429,0.6927585951708339,0.24904551849283887,-1.1937553,1.241417,0.18650155,0.38597247,-0.47203921685058214,0.9095074520550164,0.14850253594295706,0.25699363970965117,1.9308027e-10,0.050758403,0.0017667946,0.0044305753,0.00048520804095507597,0.08640385116024449,0.0187351886730289,0.011881733207350706,0.000643520628005524,0.0009193151828650343,0.13789727742975502,1450
0.6703087556126541,2255,0.8416573828312436,0.1309026039127212,0.39107465245697337,0.9854757562248623,0.07041133756419173,0.9854757562248623,0.6703087556126541,0.22811827286572656,-1.1392362,1.1013457,0.19255461,0.39979875,-0.49362414600658533,0.873701615458742,0.15042884804331066,0.24583124551356803,6.815668e-10,0.07419541,0.0020492186,0.0064782314,0.0007416791791131234,0.10077046485361255,0.018216389467684453,0.012119362484076667,0.0006415900661215074,0.0009165572373164392,0.13748358559746576,1500
0.687367613916026,2229,0.8584439105773904,0.12260792249084208,0.47632428434681456,0.975186924102344,0.0819065468903897,0.975186924102344,0.687367613916026,0.24585669186474587,-1.1148175,1.1826148,0.2050927,0.38839987,-0.478707370893094,0.8814844135601754,0.1602483385543357,0.25407829856621217,7.8479445e-12,0.04749521,0.0016277996,0.004094089,0.0007748786752488288,0.07270077393608042,0.018035408656991717,0.011632933875089924,0.0006396652959231429,0.0009138075656044899,0.13707113484067338,1550
0.709531867976799,2340,0.86011113573291,0.10524456955493383,0.49792546021222656,0.9819859197422589,0.09690774323632519,0.9819859197422589,0.709531867976799,0.22041041179194068,-0.99547094,1.2609569,0.19550863,0.35878524,-0.450494181728341,1.0,0.16182444205325594,0.23653833119689155,1.0321379e-09,0.071211115,0.0018739686,0.0051330845,0.0004614652188013716,0.07283032094474405,0.01805998206625002,0.011588689280256345,0.0006377463000353734,0.0009110661429076765,0.13665992143615135,1600
0.6958395191548468,2283,0.8747753677038346,0.08274178231336997,0.5573373948821754,0.9718236921097252,0.0701797245162315,0.9718236921097252,0.6958395191548468,0.23936091810049043,-0.9933992,1.164994,0.18952836,0.36187193,-0.504093092119863,0.9441961226858697,0.14955618323385497,0.24250875110506967,1.3089938e-09,0.04478826,0.0013131242,0.0035548508,0.0008603869824606387,0.08255338306114163,0.018104457335686084,0.0118323974893316,0.0006358330611352672,0.0009083329444789535,0.1362499416718429,1650
0.6784408039069669,2081,0.8713499758628969,0.11313361615218603,0.503030244950693,0.9769840733047145,0.07836942045428905,0.9769840733047145,0.6784408039069669,0.2462432499389505,-1.1330003,1.3516656,0.19119763,0.40635183,-0.448355870736187,0.8474345007852375,0.1317132778529371,0.23814324535848813,9.979573e-12,0.07205023,0.0019659186,0.0052277097,0.0006535936274164948,0.09788662723434982,0.017626324247043374,0.011670461141757465,0.0006339255619518615,0.0009056079456455166,0.13584119184682736,1700
0.709076351347112,2203,0.8796548501414159,0.08742992252897613,0.5662790328725692,0.9780897965000729,0.07035135587626773,0.9780897965000729,0.709076351347112,0.22581131491250198,-1.1844143,1.1467408,0.17070732,0.3887456,-0.4871641412057748,0.8269362516144192,0.15150002015408695,0.239684502646092,1.790923e-11,0.11680873,0.0018748781,0.005708162,0.0010245256849624343,0.07998038184449549,0.017620719092519853,0.01093432034378491,0.0006320237852660059,0.0009028911218085801,0.1354336682712869,1750
0.724293590253854,2320,0.868268205765619,0.12582672496772504,0.3046002734135978,0.9870267836876779,0.08865941572183089,0.9870267836876779,0.724293590253854,0.23605464770893703,-1.0907419,1.2777659,0.18320929,0.35727435,-0.4913316073951193,0.8837376205673972,0.15461426505943915,0.25050159311559894,2.220446e-12,0.0932462,0.0016318958,0.005059501,0.0003439320024929095,0.09187976635703804,0.01725611999869506,0.01103240371652231,0.0006301277139102078,0.0009001824484431544,0.13502736726647302,1800
0.6957563537402887,2087,0.8843563634335774,0.10617151344592217,0.5230344108740606,0.9721876777792071,0.0736430785077165,0.9721876777792071,0.6957563537402887,0.24380868905432443,-1.1535287,1.3074344,0.20525648,0.40331405,-0.4785596200990383,0.7872531711122526,0.14368742038676002,0.23957524253452075,5.912071e-11,0.08326765,0.001459365,0.0042741606,0.000497901693944471,0.08492479586433979,0.017234536617059166,0.011202912793843745,0.0006282373307684772,0.0008974819010978249,0.1346222851646736,1850
0.6959124130426253,2066,0.8906373614876583,0.09469409907512015,0.49328963972711853,0.9796422606189789,0.06807713113535253,0.9796422606189789,0.6959124130426253,0.23785421577089513,-1.1124854,1.1775689,0.22658291,0.41137516,-0.4802709249767668,0.839328874766538,0.16133126304469556,0.24327033556860964,1.1510792e-10,0.06328873,0.0017800928,0.0045306557,0.0005240318458376086,0.09207741643135342,0.01716035346094095,0.01106585531464885,0.0006263526187761717,0.0008947894553945314,0.13421841830917958,1900
0.6833175883380123,2135,0.8751544683136181,0.11534431210857983,0.4949541447688785,0.9891351404006823,0.05613161656939827,0.9891351404006823,0.6833175883380123,0.23271448530670424,-1.1618836,1.3071442,0.25342867,0.43739003,-0.49819250000874105,0.9584033956580029,0.16609544844697183,0.2535386803164347,3.5172754e-11,0.077779174,0.0014950167,0.004491935,0.0007021943407649238,0.11165096349724106,0.01716755600817628,0.011543107620323628,0.0006244735609198432,0.0008921050870283479,0.13381576305425205,1950
0.7010802221527097,2203,0.8739858030736927,0.11671647989628335,0.49229363762315903,0.979506880182309,0.0810555154409718,0.979506880182309,0.7010802221527097,0.2407808133623512,-1.140323,1.2268121,0.24000214,0.42362073,-0.4714204052241642,1.0,0.1694177913264087,0.2648538839961515,2.5067948e-11,0.060363278,0.0017674267,0.0043533873,0.00047420287963646833,0.07694444416713953,0.016823729283657617,0.010693062677379437,0.0006226001402370836,0.0008894287717672628,0.1334143157650893,2000
0.700052311072079,2136,0.8739702320369068,0.11161064187480038,0.45014439958977587,0.9794102152872373,0.09168381107186686,0.9794102152872373,0.700052311072079,0.23957853638688997,-1.110788,1.1152966,0.20132972,0.4225737,-0.5314373721578338,0.9955548256398485,0.1606497638511181,0.2775722051349118,8.701395e-11,0.034535468,0.0016551248,0.003951586,0.00038361867160463466,0.10766293955344053,0.017213135299846066,0.011407847583278107,0.0006207323398163723,0.000886760485451961,0.13301407281779404,2050
0.6726489303528188,2027,0.8761998788960313,0.1035978901831981,0.5251772321299096,0.9850726839708935,0.06300919381766748,0.9850726839708935,0.6726489303528188,0.24706449146174006,-1.165848,1.2481524,0.24841389,0.44416443,-0.5014056774124978,1.0,0.16383213936953464,0.25671448141482583,5.9721117e-12,0.068793796,0.0018899499,0.004560015,0.0005737600288154064,0.07029280372118468,0.016782417886717013,0.010763153739874076,0.0006188701427969233,0.0008841002039956051,0.13261503059934066,2100
0.7037973774841673,2238,0.8792360688426923,0.08218458585044902,0.6135362119683933,0.9801693383094522,0.07804939383188116,0.9801693383094522,0.7037973774841673,0.22784226914747596,-1.0057242,1.1442286,0.21817598,0.41196495,-0.5125010347332197,0.9256962686933643,0.16757052111210147,0.2579827579423753,2.3465319e-10,0.04951922,0.001685826,0.0040769605,0.0005691340021430437,0.10215183974136162,0.016608497886077978,0.01084012369849239,0.0006170135323685325,0.0008814479033836183,0.13221718550754263,2150
0.6984549924084791,2257,0.8582217347845552,0.12588132501260405,0.40138512064355736,0.9873057885822194,0.05585588924783745,0.9873057885822194,0.6984549924084791,0.2365082195965693,-1.1588246,1.1410145,0.22877388,0.41477284,-0.4951183827456058,1.0,0.17046721088956932,0.2555931631041445,8.5300655e-12,0.057056922,0.0018812348,0.004270751,0.0004094839285898491,0.09649760857010015,0.01642876836795716,0.01080529165198721,0.0006151624917714269,0.0008788035596734675,0.13182053395102,2200
0.7096692674046604,2277,0.877591768045591,0.09134285257773891,0.5316942834809777,0.9792322105581567,0.06211231609905198,0.9792322105581567,0.7096692674046604,0.23306895070058645,-1.0971495,1.1495923,0.20056942,0.40432137,-0.4873424858821185,1.0,0.16459222133351023,0.26187627675581926,1.5335253e-09,0.05522988,0.001429869,0.0038127357,0.00041111991349952255,0.07193762907870031,0.016214558589737804,0.010388911225337924,0.0006133170042961127,0.0008761671489944471,0.13142507234916695,2250
0.7207943221938272,2239,0.8953099451648231,0.07911460482017166,0.4980372701490565,0.9860232118682357,0.06943997938227672,0.9860232118682357,0.7207943221938272,0.22968776783023384,-1.0906466,1.1645427,0.19189684,0.38635907,-0.4438241916332236,0.8354927151162108,0.16197382597745139,0.2657541525095944,5.985626e-09,0.052702125,0.0013673517,0.0031390183,0.000628775805674601,0.08491345254233747,0.016598416888770985,0.010847179861475396,0.0006114770532832243,0.0008735386475474638,0.13103079713211946,2300
0.6855631589659109,2135,0.8557164777630494,0.1266108961218137,0.5040195606099308,0.9840602572960196,0.0748905562633536,0.9840602572960196,0.6855631589659109,0.24630597380008215,-1.0929935,1.137244,0.21995877,0.3930613,-0.49381318572003363,0.9972025308274419,0.15863381530614595,0.2641601721797878,3.304912e-12,0.089854546,0.0017017433,0.0050931545,0.00037873493184773004,0.07933369549773353,0.016379540156969814,0.010341986041452122,0.0006096426221233746,0.0008709180316048213,0.1306377047407231,2350
0.6974201598168955,2135,0.861497168107479,0.1275161525702189,0.4949240422747435,0.9865947469253041,0.08811477193261193,0.9865947469253041,0.6974201598168955,0.236875904586973,-0.9654202,1.0786053,0.22190788,0.3958335,-0.47566840963729873,0.9094805193086348,0.1633634788476959,0.24112243367738376,2.0806112e-10,0.045851752,0.0014809797,0.003593472,0.0004349191351821543,0.0787115545749713,0.016550907668427706,0.010676418133153766,0.0006078136942570044,0.0008683052775100068,0.1302457916265009,2400
0.6987873027619056,2179,0.8768281240854333,0.10991939539980393,0.43388862638885084,0.9809471791134401,0.05828901053209324,0.9809471791134401,0.6987873027619056,0.23265186904314752,-1.093104,1.1279368,0.20869997,0.41977182,-0.5201678029478477,0.8035522737907792,0.15301087884413464,0.2529934378969619,7.781864e-11,0.14447366,0.0016921996,0.0050851223,0.00046492619762026846,0.07129301629915615,0.016176033949943547,0.01039889277687477,0.0006059902531742335,0.0008657003616774768,0.12985505425162142,2450
0.6893185996164523,1973,0.8830786268221806,0.11296115951275813,0.4509769232484263,0.9836030400940532,0.0521734410165884,0.9836030400940532,0.6893185996164523,0.24954356260668084,-1.1772655,1.099903,0.21353778,0.4096874,-0.5266408760075177,0.7830534186351847,0.1557133659203697,0.25086186437749597,8.881784e-14,0.09473754,0.0017170775,0.0046334392,0.0006747249938810997,0.08006248058279519,0.016010370510967736,0.01044939811286409,0.0006041722824147108,0.0008631032605924444,0.12946548908886654,2500
0.6884913689475641,1905,0.9124129929103316,0.0826389529249261,0.5670034559323079,0.992026707052699,0.06902827098888473,0.992026707052699,0.6884913689475641,0.24399469788537406,-1.0733836,1.1683859,0.23172288,0.41112235,-0.46321914543883214,0.81985907280542,0.15282021247828342,0.23981896042086065,3.283276e-10,0.05140365,0.0015787218,0.0037289478,0.0008054649508799045,0.06840356793563547,0.015756207352306466,0.01000718166635639,0.0006023597655674666,0.000860513950810667,0.12907709262159994,2550
0.6933251220257922,1891,0.8960018118339219,0.08562845976924742,0.5203692354279995,0.9939702392131131,0.07216954943722925,0.9939702392131131,0.6933251220257922,0.2444330408368114,-1.1166139,1.0880821,0.24270366,0.42806324,-0.48499894950577827,0.989094613211108,0.1645583056187651,0.26873588330222054,1.7351809e-10,0.054881167,0.0016548998,0.0041620033,0.00032515633651261227,0.06928095912750587,0.0153828161304913,0.009859186794441465,0.0006005526862707642,0.000857932408958235,0.12868986134373514,2600
0.7023675431727902,1958,0.8934679521582933,0.10094466474110501,0.5216734459111376,0.9786309777886558,0.05406987127471877,0.9786309777886558,0.7023675431727902,0.2290497164114358,-1.0699202,1.4076821,0.2054205,0.424278,-0.510178097251037,0.8065234246637591,0.1552455388068627,0.25787574021564846,3.261711e-10,0.086806975,0.0018143775,0.0048773126,0.00032398847806617014,0.06969202397453708,0.01577012947411807,0.010186364573405911,0.000598751028211952,0.0008553586117313602,0.12830379175970394,2650
0.710710031581103,2136,0.8733417231377908,0.11828749088464846,0.41221327906446,0.9793819604624451,0.0934836911693855,0.9793819604624451,0.710710031581103,0.23534440026789322,-1.1406531,1.1488137,0.20584266,0.40963042,-0.47460641460801367,0.8550845248430736,0.15900356166444832,0.2524382938367972,1.6865478e-09,0.054175615,0.0015833031,0.0039723925,0.0005305593315879569,0.06405136397201942,0.01609663604104635,0.010179960058402167,0.0005969547751273161,0.0008527925358961661,0.12791888038442484,2700
0.667057076117003,1948,0.8849021683757866,0.10763143112155699,0.48128525270287437,0.9737231024528586,0.08351497961657889,0.9737231024528586,0.667057076117003,0.25576304625967766,-1.142114,1.1850395,0.26891112,0.43859932,-0.5404809020531971,1.0,0.16272507851098927,0.24061273619507775,1.6427748e-11,0.0469535,0.0015934821,0.0037177494,0.0009901865055892824,0.07687981592494178,0.016075246837562687,0.01045528502845573,0.0005951639108019341,0.0008502341582884775,0.12753512374327156,2750
0.7089500399398976,2039,0.8801101183183083,0.12998989371860636,0.3947594235563503,0.975983119830448,0.07456168517996649,0.975983119830448,0.7089500399398976,0.2419546154718344,-1.0332212,1.1692032,0.23108204,0.41026515,-0.5943254995975085,0.9701308849538108,0.16467827238273303,0.2582047147122072,3.1974423e-14,0.050993465,0.0016443207,0.0042785667,0.0006229228608237282,0.09293299813690173,0.015628114133454253,0.010074436454039229,0.0005933784190695283,0.0008476834558136121,0.12715251837204175,2800
0.6849991132001432,2081,0.895456220242871,0.09181032710802922,0.5463056228349431,0.979909910800978,0.06442117122723583,0.979909910800978,0.6849991132001432,0.24959098301451232,-1.1515751,1.3228185,0.24562204,0.44548586,-0.5322736135708914,0.9293426195870076,0.15730494322391406,0.2619179714836725,4.2987836e-13,0.04290289,0.0014105542,0.0036210588,0.0004351367075049404,0.09344077738401037,0.015283965353369885,0.009778274243351525,0.0005915982838123197,0.0008451404054461713,0.12677106081692563,2850
