_MeanReward,Steps,_min_reward,_max_reward,_mean_reward,_std_reward,_min_action,_max_action,_mean_action,_std_action,_min_observation,_max_observation,_mean_observation,_std_observations,_min_value_loss,_max_value_loss,mean_value_loss,_std_value_loss,_min_policy_loss,_max_policy_loss,mean_policy_loss,_std_policy_loss,policy_lr,value_lr,exploration_factor,_episode
0.8080235821282435,1953,0.44588240646623406,0.9868592447714183,0.8080235821282435,0.08352181638011341,-0.50072473,0.99973917,0.34146294,0.42113197,-0.5523787169687262,1.0,0.23392786586573122,0.36173494109963955,3.445532e-07,0.11930928,0.007292413,0.010806411,7.679404600609394e-05,0.040601181525758714,0.006722058142124797,0.004436013044683049,0.0005,0.0005,0.08549999999999999,1500
0.8054239026968438,1816,0.4292513705530994,0.9826912548119701,0.8054239026968438,0.08722401776644272,-0.5008717,0.96313524,0.31408072,0.424281,-0.5650573135587363,1.0,0.21539696065009797,0.35905851877992007,8.9529806e-10,0.15286988,0.007818967,0.011417186,0.00036210116579095083,0.027067042939755148,0.007069782873175283,0.004297660177445875,0.0005,0.0005,0.08499999999999999,1550
0.8062152275535654,1779,0.46620025138199017,0.9810926527805309,0.8062152275535654,0.08649734772638189,-0.5052854,0.9759653,0.3328722,0.42450276,-0.5692730038438907,1.0,0.22974213792900494,0.3631455459701372,4.863665e-12,0.12489819,0.007754179,0.011065439,0.0002128185069095658,0.030410855555971172,0.006931510866382471,0.004377249710079161,0.0005,0.0005,0.08449999999999999,1600
0.8093405326193843,1761,0.4067031016403316,0.9920938230622244,0.8093405326193843,0.08742421167690355,-0.48189613,1.0021559,0.3612617,0.43552095,-0.5452238141607438,1.0,0.24611098050445065,0.37548586287012425,6.190248e-11,0.17398758,0.007882104,0.011689222,5.973944882500693e-05,0.03146389259274263,0.006619555986311937,0.004303238132735347,0.0005,0.0005,0.08399999999999999,1650
0.8107915263972348,1611,0.4528922856038948,0.9951279033164593,0.8107915263972348,0.08507795925336872,-0.4806729,0.9816481,0.35208327,0.42137292,-0.5879191391169779,1.0,0.23744347049775222,0.36065575953961254,1.3612613e-09,0.12561576,0.007472123,0.011445507,0.00028295924121853993,0.028599439948122852,0.006641474853213617,0.004256010544135577,0.0005,0.0005,0.08349999999999999,1700
0.8097655335203923,1693,0.4975956245632382,0.9808313847824089,0.8097655335203923,0.08409147193478243,-0.45575145,0.97610927,0.31501067,0.4092242,-0.5486099350997036,1.0,0.21880995055289915,0.3489371896429064,1.691447e-11,0.086503446,0.007272951,0.00982434,0.0002070747104884421,0.029007933442261307,0.006737717195462867,0.004152992195182772,0.0005,0.0005,0.08299999999999999,1750
0.8116976842939921,1932,0.4995666153284695,0.9847148987914068,0.8116976842939921,0.08470648074656867,-0.5038115,0.97938085,0.32297835,0.41274163,-0.5641862962351644,1.0,0.2239960848456018,0.3520944097113115,1.130104e-09,0.10255306,0.007288689,0.010424881,0.00011345887527818344,0.03194117824575528,0.006722792640546106,0.004214466866921647,0.0005,0.0005,0.08249999999999999,1800
0.8118643812957668,1538,0.44595029939839625,0.989503063491065,0.8118643812957668,0.08480874024861487,-0.48907727,0.99590564,0.3271033,0.4128323,-0.5672262944294552,1.0,0.2231215685134702,0.35202954005848275,2.6582292e-09,0.14396742,0.007395989,0.010292941,8.091262841207487e-05,0.03229817890930911,0.006627245164044956,0.00431945832098969,0.0005,0.0005,0.08199999999999999,1850
0.8109130489515021,1561,0.4722256633950642,0.9867358550864287,0.8109130489515021,0.08317772149163033,-0.48186797,0.9531203,0.3295716,0.4287224,-0.5652027629432839,1.0,0.22610544409320515,0.3637034212134413,2.3888447e-11,0.11431565,0.007063778,0.0110401185,0.0002268587461012477,0.03774458898009866,0.00659149279761238,0.004191773401851633,0.0005,0.0005,0.08149999999999999,1900
0.8161425067295616,1723,0.47898484337754144,0.9825509674455657,0.8161425067295616,0.08244607914380986,-0.47513574,0.9364393,0.30372587,0.40453386,-0.5373449395622463,1.0,0.2112611712241669,0.3426231209226144,3.072742e-09,0.119109675,0.00707715,0.0098471,9.979239145838097e-05,0.024784973441192924,0.006341422184600943,0.003847618250937164,0.0005,0.0005,0.08099999999999999,1950
0.8157875314882018,1678,0.47846547724851296,0.9949020360116343,0.8157875314882018,0.08182626480013495,-0.53254294,0.93760705,0.30315772,0.4084108,-0.5632317782939538,1.0,0.21022099188115925,0.345318135065116,5.3483973e-10,0.095594294,0.0068521583,0.00988418,0.0003420279928864116,0.028755908879052418,0.0063845530987667555,0.003924932857934476,0.0005,0.0005,0.08049999999999999,2000
0.8175369162535794,1784,0.4969868856069432,0.9840313916937217,0.8175369162535794,0.08166169621763057,-0.50794804,1.0013899,0.3072662,0.39176336,-0.5501243204746064,1.0,0.21260544556381067,0.33418582121355533,3.939281e-09,0.119405545,0.006961029,0.010214605,0.00010156885411111236,0.02588127878874829,0.006170135504303927,0.003919101704245736,0.0005,0.0005,0.07999999999999999,2050
0.8140144360299452,1883,0.4769424575888484,0.9850759510648669,0.8140144360299452,0.08445176742692358,-0.46024257,0.9724901,0.31091696,0.39476293,-0.5181129614651047,1.0,0.21648367618664238,0.33636966651295624,1.35507925e-08,0.122054674,0.00728147,0.0108355265,0.0003130386578753119,0.03132963646483606,0.006237375459391337,0.003959180659268487,0.0005,0.0005,0.07949999999999999,2100
0.8201715849833532,1606,0.5216997830471849,0.9917832935109872,0.8201715849833532,0.08112170307315619,-0.5077827,0.9391783,0.2867635,0.39990354,-0.5637359145499868,1.0,0.19913459062186517,0.33438143527026726,7.7912745e-08,0.09545228,0.0068431636,0.009788366,0.00019988720549632633,0.02490016808883293,0.006183195655211917,0.003864776555538823,0.0005,0.0005,0.07899999999999999,2150
0.8165903448442584,1577,0.4897004355548508,0.988943406104597,0.8165903448442584,0.08318441195638349,-0.50224185,0.8708616,0.23656812,0.38156793,-0.5568636128335995,0.9774756453443993,0.16925625656331017,0.31444368798246525,1.0743836e-08,0.09916211,0.007089892,0.0106037725,0.00013063245120697385,0.02996281422833836,0.006060610308201752,0.003920798554382623,0.0005,0.0005,0.07849999999999999,2200
0.8190009507158661,1522,0.4859592885936957,0.9896526023451987,0.8190009507158661,0.08080414605118066,-0.48358944,0.87592345,0.22189215,0.40143448,-0.5669605400448715,0.9861328140399791,0.16102327644258776,0.3307191010865696,4.1438852e-09,0.12236404,0.006738784,0.0100031365,0.00010182453822367747,0.028293732189222716,0.005988639076644423,0.0038408197132367597,0.0005,0.0005,0.07799999999999999,2250
0.8203992625129448,1184,0.5008313625972396,0.9839823830589898,0.8203992625129448,0.08290432355802176,-0.483751,0.8440908,0.24114813,0.38849097,-0.5607568340863905,0.954922157955599,0.1689701899117958,0.3181032707106289,1.5429634e-08,0.11608167,0.007110109,0.009679984,0.0003028379014840815,0.024561373830910803,0.005696018964246964,0.003480032984037428,0.0005,0.0005,0.07749999999999999,2300
0.8198591209443253,1538,0.45257228048962955,0.9928504506439626,0.8198591209443253,0.08168234900172479,-0.5005796,0.9346418,0.28756368,0.41814145,-0.5500279094549644,1.0,0.20015215261995212,0.3493200546404003,8.881784e-12,0.1336532,0.006910049,0.0104365805,0.00022905364425099712,0.02725727829530334,0.006000943767798056,0.0037223785604834315,0.0005,0.0005,0.07699999999999999,2350
0.8179607566507288,1544,0.49151812894522734,0.9883144448874155,0.8179607566507288,0.08326501970870039,-0.49006632,0.9749168,0.32047245,0.42735395,-0.5629771202163407,1.0,0.22063559926583945,0.36110220836817114,1.7430413e-08,0.10862836,0.0070946766,0.010240259,0.0003036766689039095,0.02716407306454306,0.0060528599829689925,0.00387600493864654,0.0005,0.0005,0.07649999999999998,2400
0.8197142392078984,1646,0.5039380730961353,0.985021860347226,0.8197142392078984,0.08173188550348547,-0.5180112,0.80481136,0.27590516,0.41434717,-0.5837701642192352,0.978617621154049,0.19481880468540075,0.3453957445150958,8.381903e-09,0.08864207,0.006794753,0.009476062,0.0001507179658830589,0.027769135360828385,0.00588839806011975,0.0036318089977291895,0.0005,0.0005,0.07599999999999998,2450
0.8262495328079809,1779,0.5188157213225786,0.9868115836045679,0.8262495328079809,0.0786864694162529,-0.48447844,0.8299235,0.28438205,0.41939178,-0.5295445916380784,0.9774732170151641,0.2000175856448199,0.34993485302048033,3.916867e-09,0.096101925,0.0064004604,0.009291075,0.00029263060859959736,0.02884990774415721,0.005787275518677076,0.0036469174026488274,0.0005,0.0005,0.07549999999999998,2500
0.8251396380599176,1547,0.5086450915789907,0.9818438530810248,0.8251396380599176,0.07951231761261794,-0.5019543,0.8588239,0.28895465,0.40840518,-0.5519613245050192,0.9365573123225522,0.2005325460454976,0.3414851000199452,1.3233503e-10,0.10715515,0.0064914594,0.010054112,0.0001950524808451851,0.030549534636332826,0.005605283300062782,0.003697000204079926,0.0005,0.0005,0.07499999999999998,2550
0.8224193006363537,1481,0.5136582038067553,0.9884679857589583,0.8224193006363537,0.07949187145710197,-0.49760956,1.0322814,0.31945434,0.44190332,-0.5661749974786969,1.0,0.2198916179396338,0.3728845792965328,1.16890305e-07,0.100000925,0.0065095928,0.009542855,0.00028711778426270435,0.022950915072005532,0.005661697289738028,0.0036232512622545146,0.0005,0.0005,0.07449999999999998,2600
0.8235559650202275,1525,0.44004976131971535,0.9873104492376966,0.8235559650202275,0.07731645361351389,-0.49083954,0.98786896,0.3230376,0.4390868,-0.5415937744479612,1.0,0.2213052910849319,0.3685767796055844,1.1510792e-12,0.15517348,0.0062118643,0.009473046,2.4255870574336196e-05,0.025952470199775805,0.005489836004593147,0.0034174319239814255,0.0005,0.0005,0.07399999999999998,2650
0.8262039009257067,1671,0.5066403697673348,0.9895817677957233,0.8262039009257067,0.07919951820593586,-0.48536307,0.923131,0.34653866,0.42007908,-0.574484974737915,1.0,0.23725695273322164,0.360534329636755,1.6224423e-08,0.09355842,0.006440591,0.0099362,0.00023550381006024642,0.026135364197086175,0.005430710109061447,0.003485374756852386,0.0005,0.0005,0.07349999999999998,2700
0.8316121585878302,1498,0.5178446725801882,0.9930005007648307,0.8316121585878302,0.07470175507667227,-0.513674,1.0515624,0.35850582,0.45775294,-0.5582444456945199,1.0,0.24341726685691342,0.39012177903439094,7.7812956e-10,0.09341405,0.005764413,0.009187822,0.00012492998054782704,0.026580384163697963,0.005146024094974861,0.003207954801880944,0.0005,0.0005,0.07299999999999998,2750
0.8298843788255996,1645,0.5887854678639448,0.9870976970933852,0.8298843788255996,0.0748247774694221,-0.48754695,1.00395,0.34376597,0.437527,-0.5457362522096945,1.0,0.23540683004866547,0.3714393243394925,5.2187374e-09,0.062138695,0.005801993,0.0077411737,0.0002457123337345062,0.023138705255663153,0.00529847703992001,0.003388965067815549,0.0005,0.0005,0.07249999999999998,2800
0.8350041341527421,1479,0.5546739820512671,0.9932656306831394,0.8350041341527421,0.07735262955330756,-0.47067893,1.0095177,0.34193912,0.4501799,-0.5528429725478329,1.0,0.23501532861524987,0.3816502529953512,7.823985e-09,0.080299444,0.0061196894,0.009000792,9.746778665868621e-05,0.021948229354436122,0.0051487401788342085,0.00316674127334616,0.0005,0.0005,0.07199999999999998,2850
0.8343450011456884,1761,0.5203766671894751,0.9891273702001165,0.8343450011456884,0.07486227869516636,-0.49870992,1.0195231,0.33947933,0.4556635,-0.5571974978785733,1.0,0.2310142424801586,0.3837080923680664,1.3260944e-08,0.10084107,0.0057267603,0.008621169,0.0001849901433059506,0.02027414950547502,0.005023638055219568,0.0031159772059629236,0.0005,0.0005,0.07149999999999998,2900
0.8309927391026264,1297,0.5152628357337463,0.9931753747981935,0.8309927391026264,0.07561366496134918,-0.47038293,0.9214582,0.3433185,0.42346466,-0.5344942690786327,1.0,0.2361021024233417,0.36355374616411035,2.8856917e-10,0.09278007,0.0058217742,0.008812583,0.00022457936282831956,0.022400573749751868,0.0049831449453022845,0.0030689182001235717,0.0005,0.0005,0.07099999999999998,2950
0.8376113457441766,1502,0.591904302516281,0.9876650387607712,0.8376113457441766,0.070599900745229,-0.47262594,1.0113968,0.36542496,0.4676761,-0.5539156933588223,1.0,0.24607856291671493,0.39547079997236795,3.9094097e-09,0.0693418,0.0051385667,0.0073357252,0.00022996395546223325,0.02136868814815201,0.004713308678765618,0.0028612632034869614,0.0005,0.0005,0.07049999999999998,3000
0.8382769087465592,1369,0.5428140860655208,0.9857282285911588,0.8382769087465592,0.0727166987971326,-0.50083107,0.9025328,0.32482296,0.42483598,-0.5749063143489774,1.0,0.2225136210739509,0.3593180142096629,4.121445e-08,0.0732376,0.0054231123,0.0074726883,6.835755635040978e-05,0.02534199457956829,0.004747215259564993,0.003017369639264657,0.0005,0.0005,0.06999999999999998,3050
0.8382252541640612,1344,0.5478062767430971,0.9969613284847735,0.8382252541640612,0.07648633082865376,-0.4745291,0.9172141,0.31821162,0.41600886,-0.5271281621153638,1.0,0.22146829273595292,0.35302964544967896,1.7826096e-10,0.083448894,0.005992369,0.008681103,8.948602894763647e-05,0.022624682026079403,0.004701145231695062,0.0030208319163061445,0.0005,0.0005,0.06949999999999998,3100
0.8395312779655051,1514,0.569650838007444,0.9811323715300727,0.8395312779655051,0.0728853260579854,-0.51117754,1.0225506,0.37019858,0.44839606,-0.563287868782517,1.0,0.24935885865639118,0.38450570602274114,4.2286175e-10,0.07270497,0.0054879016,0.007682952,0.0001688398818734646,0.021362885211702324,0.00462682753720206,0.0028867562740712577,0.0005,0.0005,0.06899999999999998,3150
0.8436695227112205,1275,0.5860721310891459,0.9854523089324235,0.8436695227112205,0.07187816427767031,-0.49428347,0.99667424,0.36903945,0.43065646,-0.5230627248951455,1.0,0.2525657708551984,0.3726356187073732,3.7303852e-07,0.072683536,0.0053537805,0.0075243907,9.945597972278839e-05,0.01748760871905893,0.004502433481911702,0.002775778091443565,0.0005,0.0005,0.06849999999999998,3200
0.8431982385457332,1578,0.5402381172949547,0.9902503922395532,0.8431982385457332,0.07155148991699874,-0.52737445,1.018254,0.37883276,0.46027264,-0.5600489146791694,1.0,0.25629065540213175,0.3954341990476781,4.604317e-10,0.09350027,0.0052793887,0.007974877,0.00023612184504046585,0.016455346748039633,0.004452868743809417,0.0027315658677695346,0.0005,0.0005,0.06799999999999998,3250
0.8467273910323213,1299,0.5822780848769044,0.98938345793953,0.8467273910323213,0.06864757791253252,-0.4988462,0.98766464,0.3668153,0.45088866,-0.53834528098869,1.0,0.2461687801052068,0.38366991336712114,1.2116743e-09,0.072397105,0.004846773,0.0071268235,0.00011975653454935329,0.01700498561205971,0.0043523785867716725,0.0027110726620329655,0.0005,0.0005,0.06749999999999998,3300
0.8421211045514316,1545,0.5579340305748394,0.9847563233666446,0.8421211045514316,0.07051184711036466,-0.5121345,0.9486974,0.3283008,0.4135561,-0.5742045948288282,1.0,0.2246861860926302,0.3510729679671342,4.0587622e-10,0.076800615,0.0051223096,0.007340296,9.266455207281892e-05,0.01780581523230357,0.004494859904465841,0.00287025031705782,0.0005,0.0005,0.06699999999999998,3350
0.8475129106102786,1244,0.5647967849208442,0.9903530144384743,0.8475129106102786,0.07098897272134577,-0.48071703,0.99176604,0.3490177,0.44748345,-0.5314652378906691,1.0,0.23754281458111592,0.3806020001662414,1.5616628e-09,0.07828417,0.0052032913,0.0075183497,0.00016841011815907128,0.018798204380927958,0.004296349909816084,0.00266245603107952,0.0005,0.0005,0.06649999999999998,3400
0.8437867141022126,1453,0.5263349646605145,0.9893494772880582,0.8437867141022126,0.07004987799102624,-0.51096404,1.0398706,0.34372285,0.45546114,-0.5667309744588649,1.0,0.23396657497869205,0.38406208815158605,1.3787727e-10,0.10018448,0.0050764447,0.007737382,0.00033454040571455026,0.01961885701565976,0.004325272673908987,0.002750215063405383,0.0005,0.0005,0.06599999999999998,3450
0.849574124855453,1375,0.5727434433483172,0.9846763967417169,0.849574124855453,0.06975187285997116,-0.47727358,0.89465696,0.31205338,0.41127428,-0.5325018114931714,1.0,0.21385939743474658,0.34730725068739465,7.06315e-09,0.07288448,0.004963971,0.007945635,0.00020780965999053438,0.017465059665092344,0.004240390838315121,0.002710714959286598,0.0005,0.0005,0.06549999999999997,3500
0.849942144853282,1322,0.5441650492264816,0.9869750179355519,0.849942144853282,0.07005540004393376,-0.50147295,0.8902101,0.32586148,0.4138789,-0.5483147027487619,1.0,0.22223952109456718,0.35019227866147873,2.4573765e-08,0.089090794,0.004984485,0.007648922,9.719088018070547e-06,0.02407394906264713,0.004292518237727711,0.002795659675066928,0.0005,0.0005,0.06499999999999997,3550
